Lot Frontage,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,Central Air,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,SalePrice,SalePriceLog
81.0,7,2008,2008,60.0,0.0,796.0,Y,1612,2,1,Gd,0,Fin,3.0,Y,0,64,218689,12.295410480882369
75.0,6,1989,1989,128.0,0.0,1495.0,Y,1495,2,0,TA,1,Unf,2.0,Y,252,0,150000,11.918397239722838
47.0,6,1986,1986,132.0,1398.0,1606.0,Y,1651,2,0,TA,1,Fin,2.0,Y,192,0,184000,12.122696471358964
93.0,6,1986,1986,228.0,920.0,1256.0,Y,1256,2,0,Gd,1,Unf,2.0,Y,282,0,180000,12.100717685412471
85.0,6,1988,1989,219.0,783.0,1461.0,Y,1509,2,0,Gd,1,RFn,2.0,Y,224,0,175000,12.07254696717504
82.0,8,2003,2003,206.0,1029.0,1432.0,Y,1440,2,0,Gd,1,Fin,2.0,Y,185,95,232500,12.356649805075568
,6,1999,2000,0.0,1223.0,1666.0,Y,1675,2,0,Gd,0,RFn,2.0,Y,165,52,195000,12.180759965737863
85.0,8,2003,2003,226.0,871.0,1482.0,Y,2262,2,1,Gd,2,Fin,3.0,Y,168,0,305000,12.628070334272698
79.0,8,2007,2007,0.0,1011.0,1884.0,Y,1728,2,0,Gd,1,Fin,2.0,Y,0,276,298751,12.607369076766119
85.0,8,2005,2006,674.0,1571.0,1964.0,Y,1964,2,1,Gd,1,Fin,3.0,Y,0,265,370000,12.821260987319457
97.0,7,1997,1998,200.0,1309.0,1344.0,Y,1344,2,0,TA,0,Fin,4.0,Y,0,0,209200,12.251050791276203
78.0,7,1997,1998,200.0,1309.0,1344.0,Y,1344,2,0,TA,0,Fin,4.0,Y,0,0,206300,12.237091546357338
77.0,5,2007,2008,0.0,0.0,1092.0,Y,1092,1,0,TA,0,,0.0,Y,0,52,146000,11.891368749982085
32.0,6,1997,1997,197.0,864.0,1189.0,Y,1189,2,0,TA,0,RFn,2.0,Y,0,122,160500,11.986055452062393
150.0,4,1964,1964,98.0,865.0,1200.0,Y,1200,1,0,TA,0,Fin,3.0,Y,0,119,173000,12.06105265381003
,5,1975,1975,0.0,769.0,1040.0,Y,1040,1,0,TA,0,Unf,2.0,Y,0,100,124000,11.728044909070785
,5,1976,1976,0.0,0.0,264.0,Y,1304,1,1,TA,1,Fin,1.0,Y,141,24,115000,11.652696102959753
41.0,5,1976,1976,0.0,318.0,550.0,Y,1475,2,0,TA,1,Unf,1.0,Y,92,26,129500,11.771443882099637
21.0,4,1973,2006,0.0,501.0,526.0,Y,988,1,0,TA,0,RFn,1.0,Y,120,101,105000,11.561725152903833
21.0,4,1973,1973,0.0,437.0,462.0,Y,988,1,0,TA,1,RFn,1.0,Y,0,101,94900,11.460589521950299
,5,1968,1968,0.0,785.0,1113.0,Y,1160,1,0,Gd,0,Unf,1.0,Y,81,0,152500,11.934926432385152
21.0,6,1970,2007,0.0,358.0,546.0,Y,1092,2,1,TA,0,,0.0,Y,187,0,98000,11.49273296168228
21.0,4,1972,1972,0.0,495.0,630.0,Y,630,1,0,TA,0,,0.0,Y,88,0,81000,11.302216779257382
100.0,5,1954,1954,0.0,0.0,988.0,Y,988,1,0,TA,0,RFn,2.0,N,0,0,113000,11.635151947212842
59.0,5,1983,1983,0.0,534.0,816.0,Y,816,1,0,TA,0,Unf,1.0,Y,315,0,128500,11.763691965388299
37.0,5,1984,1985,0.0,658.0,876.0,Y,923,1,0,TA,0,Unf,1.0,Y,362,0,119500,11.691080018519527
60.0,5,1982,2008,0.0,641.0,816.0,Y,816,1,0,Gd,1,Unf,1.0,Y,0,0,130500,11.779136168550774
60.0,5,1982,2003,0.0,816.0,816.0,Y,816,1,0,TA,0,Fin,2.0,Y,0,0,138000,11.835016210489899
60.0,5,1982,2005,0.0,638.0,845.0,Y,845,1,0,Gd,0,Unf,1.0,Y,0,0,134500,11.80932691294063
75.0,6,1940,1985,0.0,660.0,983.0,Y,1750,2,0,TA,0,Unf,1.0,Y,245,0,160000,11.982935344196433
74.0,5,1984,1984,0.0,647.0,864.0,Y,889,1,0,TA,0,Unf,2.0,Y,0,0,137500,11.83138646878959
,5,1969,1969,232.0,562.0,784.0,Y,1968,2,1,TA,1,RFn,2.0,Y,305,189,172000,12.055255569732177
,5,1900,1950,0.0,0.0,686.0,Y,1836,2,0,TA,0,Unf,1.0,N,0,0,103000,11.542493975902508
85.0,6,1971,1971,302.0,838.0,1587.0,Y,1587,2,0,TA,1,Unf,2.0,Y,0,44,167300,12.027549864243364
85.0,7,1970,1970,0.0,778.0,1277.0,Y,1277,1,0,TA,1,Unf,2.0,Y,0,0,167000,12.025755079404917
95.0,7,1973,1973,1115.0,1880.0,2223.0,Y,2223,2,0,TA,2,Fin,2.0,Y,300,0,244000,12.404927602627597
95.0,8,1970,1970,0.0,351.0,2217.0,Y,2217,2,0,Gd,1,Unf,2.0,Y,81,207,268000,12.498745990829315
,7,2003,2003,0.0,0.0,847.0,Y,1733,2,1,Gd,1,Fin,2.0,Y,100,48,225000,12.323860125621126
,6,1995,1996,0.0,0.0,806.0,Y,1572,2,1,TA,1,Fin,2.0,Y,0,40,168000,12.031725210748633
,6,1997,1997,0.0,182.0,794.0,Y,1470,2,0,TA,0,Fin,2.0,Y,0,75,177000,12.083910661257521
57.0,6,1997,1997,0.0,0.0,916.0,Y,1600,2,1,TA,1,Fin,2.0,Y,100,38,169000,12.037659911047468
56.0,6,1997,1997,0.0,0.0,384.0,Y,1384,2,1,TA,1,Fin,2.0,Y,0,0,161500,11.992266613576142
41.0,8,2000,2000,0.0,1196.0,1494.0,Y,1652,2,0,Ex,0,RFn,2.0,Y,96,48,251000,12.433212202169729
,6,1994,1994,32.0,186.0,392.0,Y,1694,2,1,TA,1,Fin,2.0,Y,256,64,160000,11.982935344196433
,6,1999,2000,0.0,871.0,923.0,Y,1714,2,1,TA,1,Fin,2.0,Y,256,48,180000,12.100717685412471
63.0,7,1996,1996,0.0,414.0,691.0,Y,1553,2,1,Gd,0,Fin,2.0,Y,0,44,178750,12.0937490549462
63.0,7,1995,1996,38.0,0.0,1237.0,Y,1253,2,0,TA,1,Fin,2.0,Y,220,21,176000,12.07824495582233
60.0,6,1999,2003,0.0,0.0,938.0,Y,2299,3,1,TA,1,Fin,2.0,Y,188,30,204000,12.225880174775122
,7,1992,1993,52.0,0.0,1168.0,Y,1187,2,0,Gd,0,RFn,2.0,Y,0,21,160000,11.982935344196433
,7,1991,1992,76.0,0.0,384.0,Y,1472,2,1,Gd,1,RFn,2.0,Y,164,0,160000,11.982935344196433
,7,1992,1992,170.0,0.0,384.0,Y,1482,2,1,Gd,1,Fin,2.0,Y,100,25,163900,12.007017865994577
,6,1993,1994,0.0,0.0,903.0,Y,1642,2,1,TA,1,RFn,2.0,Y,290,84,168000,12.031725210748633
160.0,6,1964,1964,138.0,550.0,1302.0,Y,1128,1,0,TA,1,Unf,2.0,P,0,108,154204,11.946038165007204
,8,1986,1986,0.0,0.0,1074.0,Y,1088,1,1,Gd,0,RFn,2.0,Y,0,74,170000,12.04355959836804
,7,1984,1984,0.0,828.0,1190.0,Y,2090,2,0,Gd,1,Fin,2.0,Y,219,0,207500,12.242891437918386
38.0,8,1988,1988,0.0,248.0,1166.0,Y,1179,2,0,TA,0,RFn,2.0,Y,0,108,182000,12.111767460549332
35.0,8,1990,1990,0.0,926.0,1312.0,Y,1321,1,0,Gd,1,RFn,2.0,Y,0,64,212000,12.264346270624157
86.0,9,2005,2006,200.0,1249.0,1922.0,Y,1922,2,0,Gd,1,Fin,3.0,Y,178,51,377426,12.841132451487937
98.0,8,2005,2005,146.0,986.0,1149.0,Y,2541,3,1,Ex,1,Fin,3.0,Y,120,32,349265,12.76358908852511
52.0,9,2006,2007,710.0,1101.0,2660.0,Y,2338,2,1,Gd,2,Fin,3.0,Y,0,135,591587,13.2905657256374
195.0,5,1969,1990,0.0,1047.0,1100.0,Y,1424,1,1,TA,0,Unf,3.0,N,144,0,155000,11.951186847493476
61.0,9,2006,2006,165.0,797.0,1612.0,Y,1612,2,0,Ex,1,Fin,2.0,Y,0,164,319900,12.675766851909591
60.0,8,2007,2007,0.0,945.0,1419.0,Y,1419,2,0,Gd,1,RFn,2.0,Y,140,0,392000,12.879019669789754
85.0,8,2006,2006,945.0,1558.0,2220.0,Y,2234,1,1,Gd,1,RFn,2.0,Y,390,80,441929,12.998906777477094
81.0,10,2006,2007,250.0,1152.0,1742.0,Y,2042,2,0,Ex,1,Fin,3.0,Y,240,52,455000,13.02805489573287
,6,1981,1981,310.0,678.0,1440.0,Y,1440,2,0,Gd,1,Fin,2.0,Y,0,0,182900,12.116700301832573
,6,1984,1984,0.0,256.0,1284.0,Y,1284,2,0,TA,0,Unf,2.0,Y,0,0,174000,12.066816325306588
78.0,6,1984,2003,74.0,0.0,585.0,Y,1868,3,1,TA,1,Fin,2.0,Y,268,112,178000,12.08954444723597
78.0,7,1981,2003,306.0,321.0,725.0,Y,1479,2,1,Gd,1,RFn,2.0,Y,167,72,176000,12.07824495582233
93.0,7,1978,1985,67.0,1328.0,1529.0,Y,1664,2,0,Gd,1,Fin,2.0,Y,0,0,213000,12.269052139516223
61.0,7,1979,1979,549.0,758.0,780.0,Y,1930,2,1,Gd,1,Fin,2.0,Y,192,72,192000,12.165255859329688
92.0,7,1977,1977,0.0,0.0,808.0,Y,1969,2,1,TA,1,RFn,2.0,Y,0,0,190000,12.154784614286667
,6,1976,1976,298.0,156.0,848.0,Y,2030,2,1,Gd,1,Fin,2.0,Y,0,224,195000,12.180759965737863
,6,1978,1978,233.0,605.0,1032.0,Y,1032,2,0,TA,1,Unf,2.0,Y,0,0,148000,11.904974309480181
79.0,6,1984,1984,98.0,781.0,1153.0,Y,1177,2,0,Gd,0,Fin,2.0,Y,204,103,151500,11.928347504569842
80.0,7,1979,1979,96.0,315.0,539.0,Y,1725,2,1,TA,1,RFn,2.0,Y,0,88,197000,12.190964083849375
80.0,6,1979,1999,253.0,903.0,1259.0,Y,1353,2,0,TA,1,RFn,2.0,Y,240,141,192350,12.167077107023179
80.0,5,1969,1969,263.0,493.0,780.0,Y,1620,2,1,TA,0,Fin,2.0,Y,208,0,152000,11.931642378754141
128.0,6,1971,1971,176.0,492.0,1625.0,Y,1220,2,0,TA,1,Unf,2.0,Y,0,0,170000,12.04355959836804
70.0,5,1971,1971,0.0,998.0,1484.0,Y,1484,2,0,TA,1,Unf,2.0,Y,224,0,175000,12.07254696717504
90.0,6,1968,1968,365.0,384.0,702.0,Y,1743,1,2,TA,1,Unf,2.0,Y,224,0,175000,12.07254696717504
,7,1976,1976,233.0,0.0,793.0,Y,1935,2,1,TA,1,RFn,2.0,Y,0,113,197900,12.19552218463499
64.0,7,1976,1976,130.0,624.0,1228.0,Y,1324,2,0,Gd,1,Fin,2.0,Y,407,36,174000,12.066816325306588
80.0,6,1974,1974,0.0,931.0,1084.0,Y,1877,2,1,TA,1,Unf,2.0,Y,0,96,178900,12.094587859196112
70.0,5,1971,2005,82.0,349.0,372.0,Y,1109,1,0,TA,0,Unf,1.0,Y,35,0,139000,11.842236406331555
,6,1971,1971,0.0,282.0,981.0,Y,981,1,1,TA,0,Unf,2.0,Y,0,312,143250,11.872353615355413
,7,1972,2004,138.0,626.0,725.0,Y,1479,1,1,Gd,0,Fin,2.0,Y,0,32,184000,12.122696471358964
63.0,5,1970,1990,0.0,566.0,925.0,Y,1422,1,0,TA,0,Unf,2.0,Y,252,0,155000,11.951186847493476
66.0,5,1970,2002,32.0,81.0,914.0,Y,914,1,0,Ex,0,RFn,1.0,Y,120,0,133000,11.798111925972618
61.0,5,1971,1971,0.0,412.0,950.0,Y,950,1,0,TA,0,Unf,1.0,Y,0,0,119500,11.691080018519527
70.0,4,1971,1971,0.0,0.0,858.0,Y,872,1,0,TA,0,Unf,4.0,Y,0,0,123000,11.719947764402807
,4,1971,1971,0.0,322.0,858.0,Y,858,1,0,TA,0,Unf,1.0,Y,0,0,110000,11.608244735642321
,4,1961,1961,0.0,314.0,914.0,Y,914,1,0,TA,0,Unf,1.0,Y,140,0,128000,11.759793355371237
60.0,4,1971,1971,0.0,616.0,864.0,Y,864,1,0,TA,0,Unf,2.0,Y,0,0,120500,11.699413330633599
34.0,7,1998,1998,182.0,584.0,723.0,Y,767,1,0,TA,0,Fin,1.0,Y,120,40,133000,11.798111925972618
33.0,6,2001,2001,0.0,0.0,1337.0,Y,1337,2,0,Gd,1,Fin,2.0,Y,136,68,155000,11.951186847493476
26.0,6,1997,1998,0.0,930.0,1405.0,Y,1337,2,0,Gd,1,Fin,2.0,Y,0,68,177000,12.083910661257521
21.0,6,1973,1973,567.0,312.0,525.0,Y,1092,1,1,TA,0,Unf,1.0,Y,144,0,113500,11.63956692643747
21.0,6,1973,1973,285.0,356.0,672.0,Y,1218,1,1,TA,0,Unf,1.0,Y,144,28,113000,11.635151947212842
21.0,6,1973,1973,265.0,0.0,672.0,Y,1218,1,1,Ex,0,Unf,1.0,Y,0,28,113700,11.641327474774709
24.0,5,1970,1970,304.0,0.0,630.0,Y,1302,2,1,TA,0,Unf,2.0,Y,0,0,106000,11.571203807011969
24.0,5,1971,1971,376.0,471.0,765.0,Y,1365,1,1,TA,0,Unf,2.0,Y,240,36,122500,11.715874472198905
,6,1976,1976,0.0,120.0,1078.0,Y,958,2,0,TA,1,RFn,2.0,Y,0,205,128000,11.759793355371237
24.0,6,1976,1976,0.0,556.0,804.0,Y,1548,2,1,Gd,1,Unf,2.0,Y,48,0,155000,11.951186847493476
24.0,7,1978,1978,0.0,632.0,1061.0,Y,1055,2,0,TA,0,Unf,1.0,Y,108,32,142500,11.86710429621008
65.0,5,1966,1966,52.0,725.0,988.0,Y,988,1,0,TA,0,Unf,1.0,Y,0,0,129250,11.769511529284653
96.0,9,2006,2007,378.0,1151.0,1790.0,Y,1816,2,0,Ex,1,Fin,3.0,Y,186,36,356000,12.782688818818986
90.0,9,2007,2007,452.0,48.0,1822.0,Y,1828,2,0,Gd,1,Unf,3.0,Y,0,108,314813,12.659737267217572
93.0,8,2007,2007,254.0,0.0,1694.0,Y,1694,2,0,Gd,0,Fin,3.0,Y,168,228,318000,12.669809806411457
91.0,8,2006,2007,302.0,0.0,1694.0,Y,1694,2,0,Gd,1,RFn,3.0,Y,0,112,322400,12.683551391346773
93.0,8,2007,2007,328.0,1004.0,1734.0,Y,1734,2,0,Ex,1,RFn,3.0,Y,0,0,318000,12.669809806411457
110.0,8,2007,2007,0.0,1518.0,2108.0,Y,2122,2,1,Gd,1,Fin,3.0,Y,130,142,345474,12.752675560671685
107.0,9,2006,2007,315.0,0.0,2121.0,Y,2121,2,1,Ex,1,Fin,3.0,Y,124,98,415298,12.936754021718041
107.0,9,2007,2007,456.0,1304.0,1934.0,Y,2656,2,1,Ex,1,RFn,3.0,Y,268,58,492000,13.106236027992704
110.0,8,2006,2007,190.0,0.0,1108.0,Y,2550,2,1,Ex,1,Fin,3.0,Y,120,39,338931,12.733554776271227
105.0,10,2005,2006,400.0,1430.0,1994.0,Y,2046,2,1,Ex,2,Fin,3.0,Y,188,65,450000,13.017005083966255
109.0,7,2006,2006,350.0,0.0,1063.0,Y,2172,2,1,Gd,1,RFn,3.0,Y,192,62,280000,12.54254845357358
107.0,9,2007,2007,456.0,1812.0,2552.0,Y,2552,2,0,Ex,2,Fin,3.0,Y,130,28,479069,13.079602003503023
110.0,8,2006,2006,375.0,0.0,1935.0,Y,1973,2,0,Gd,1,Fin,3.0,Y,315,45,395000,12.886643575525625
105.0,9,2006,2006,772.0,0.0,2153.0,Y,2643,2,1,Ex,1,Fin,3.0,Y,414,84,380000,12.847929163278053
98.0,8,2006,2006,248.0,0.0,1626.0,Y,1634,2,0,Gd,1,RFn,3.0,Y,0,44,250000,12.429220196836383
110.0,8,2006,2007,304.0,1350.0,1976.0,Y,1976,2,0,Gd,1,RFn,3.0,Y,250,63,440000,12.994532278619134
118.0,9,2005,2006,365.0,0.0,1704.0,Y,2758,2,1,Ex,1,Fin,3.0,Y,282,55,418000,12.94323910384853
59.0,10,2007,2007,970.0,1684.0,2320.0,Y,2290,2,1,Ex,1,Fin,3.0,Y,192,30,500067,13.122499368157166
134.0,8,2007,2008,0.0,0.0,1582.0,Y,2152,2,1,Gd,1,Unf,2.0,Y,0,368,260116,12.468886808778029
76.0,8,2004,2005,344.0,0.0,1143.0,Y,2473,2,1,Gd,1,RFn,3.0,Y,192,151,317000,12.666660207428574
82.0,8,2007,2007,120.0,778.0,918.0,Y,2100,2,1,Ex,2,Fin,3.0,Y,172,104,319500,12.674515682685282
86.0,8,2007,2007,300.0,1288.0,1582.0,Y,2161,1,1,Ex,1,Fin,3.0,Y,178,120,325624,12.693501691489768
94.0,9,2006,2006,510.0,0.0,1802.0,Y,1802,2,1,Ex,1,Fin,3.0,Y,158,105,372000,12.826651821423713
99.0,8,2004,2004,502.0,0.0,1706.0,Y,2956,2,1,Ex,1,RFn,3.0,Y,194,50,342000,12.742568940017076
99.0,8,2004,2004,388.0,970.0,1136.0,Y,2468,2,1,Gd,1,Fin,3.0,Y,184,154,354000,12.777055016970678
110.0,8,2003,2003,280.0,938.0,1317.0,Y,2385,2,1,Gd,1,Fin,3.0,Y,192,228,350000,12.765691290604371
93.0,8,2003,2004,340.0,0.0,1181.0,Y,2374,2,1,Ex,1,Fin,3.0,Y,104,100,285000,12.560247968016562
,8,2007,2007,246.0,669.0,895.0,Y,1818,2,1,Ex,1,Fin,3.0,Y,196,104,281500,12.547891278953442
70.0,7,2005,2006,210.0,1178.0,1614.0,Y,1614,2,0,Gd,0,RFn,3.0,Y,100,38,245700,12.411870628505058
71.0,8,2005,2005,210.0,119.0,1721.0,Y,1721,2,0,Gd,0,RFn,2.0,Y,168,27,232698,12.35750105190255
92.0,8,2006,2007,0.0,0.0,1298.0,Y,1828,2,1,Gd,0,RFn,3.0,Y,0,40,250000,12.429220196836383
61.0,6,2005,2006,256.0,20.0,1362.0,Y,1362,2,0,Gd,1,RFn,2.0,Y,192,28,194700,12.179220327453933
34.0,6,2005,2006,182.0,866.0,1302.0,Y,1302,1,1,Gd,1,RFn,2.0,Y,110,50,204000,12.225880174775122
34.0,6,2005,2006,182.0,1030.0,1302.0,Y,1302,1,1,Gd,1,RFn,2.0,Y,110,50,200000,12.206077645517674
41.0,6,2005,2006,256.0,762.0,1362.0,Y,1362,2,0,Gd,1,RFn,2.0,Y,192,28,207000,12.240478903153711
34.0,8,2006,2006,108.0,24.0,1554.0,Y,1554,2,0,Gd,1,RFn,2.0,Y,156,73,209500,12.252483791602627
34.0,8,2006,2006,108.0,24.0,1554.0,Y,1554,2,0,Gd,1,RFn,2.0,Y,156,73,209500,12.252483791602627
44.0,8,2006,2006,178.0,24.0,1370.0,Y,1370,2,0,Gd,1,RFn,2.0,Y,120,49,202500,12.218500103788143
48.0,9,2005,2005,394.0,848.0,1577.0,Y,1577,2,0,Ex,1,RFn,2.0,Y,203,39,280000,12.54254845357358
60.0,9,2005,2005,246.0,1153.0,1561.0,Y,1561,2,0,Ex,1,Fin,2.0,Y,203,47,277500,12.533579815765737
68.0,9,2007,2007,362.0,0.0,1869.0,Y,1869,2,0,Ex,1,RFn,2.0,Y,210,54,318061,12.670001611311875
48.0,8,2006,2006,176.0,24.0,1324.0,Y,1324,2,0,Gd,1,Fin,2.0,Y,0,38,221370,12.307595306034257
48.0,7,2003,2003,235.0,1000.0,1405.0,Y,1405,2,0,Gd,1,RFn,2.0,Y,136,36,200000,12.206077645517674
59.0,6,2007,2007,,0.0,768.0,Y,1496,3,0,Gd,0,Unf,2.0,Y,100,0,181755,12.110420407230512
65.0,6,2005,2006,0.0,0.0,768.0,Y,1536,2,1,Gd,1,Fin,2.0,Y,100,38,176000,12.07824495582233
65.0,6,2005,2007,0.0,0.0,783.0,Y,1484,2,1,Gd,1,Fin,2.0,Y,0,72,178900,12.094587859196112
58.0,7,2006,2007,44.0,0.0,608.0,Y,1458,2,0,Gd,0,Fin,2.0,Y,100,33,168165,12.032706865778723
62.0,6,2006,2006,0.0,0.0,738.0,Y,1495,2,1,Gd,1,RFn,2.0,Y,100,30,171925,12.054819430660869
63.0,6,2006,2007,0.0,0.0,698.0,Y,1746,2,1,Gd,1,Unf,3.0,Y,0,34,198444,12.198267262630514
88.0,6,2005,2005,0.0,918.0,1326.0,Y,1326,2,0,Gd,0,Fin,2.0,Y,120,23,203000,12.220966184120165
65.0,7,2007,2007,0.0,0.0,728.0,Y,1456,2,1,Gd,1,Fin,2.0,Y,100,24,179540,12.09815887308463
73.0,7,2007,2007,0.0,0.0,1302.0,Y,1302,2,0,Gd,0,Fin,2.0,Y,0,22,176485,12.080996832096167
73.0,7,2007,2007,0.0,24.0,1340.0,Y,1340,2,0,Gd,0,Fin,2.0,Y,100,30,181134,12.106997888588934
73.0,6,2006,2007,0.0,0.0,616.0,Y,1412,2,1,Gd,1,Fin,2.0,Y,0,36,156932,11.963574241653713
72.0,6,2007,2007,22.0,0.0,752.0,Y,1504,2,1,Gd,0,Fin,2.0,Y,100,32,166000,12.019749091416921
64.0,7,2007,2007,16.0,0.0,728.0,Y,1456,2,1,Gd,0,Fin,2.0,Y,100,24,177594,12.087260955990747
64.0,7,2007,2007,0.0,0.0,1246.0,Y,1258,2,0,Gd,0,RFn,2.0,Y,0,0,173500,12.063938642041201
53.0,7,2006,2007,72.0,0.0,1258.0,Y,1258,2,0,Gd,1,Fin,3.0,Y,144,16,172500,12.058158312538197
53.0,7,2006,2007,72.0,0.0,1258.0,Y,1402,0,2,Gd,1,Fin,3.0,Y,120,16,194201,12.176654133447505
,8,2003,2003,72.0,1084.0,1406.0,Y,1589,2,0,Gd,1,Fin,3.0,Y,143,20,226500,12.330504638906516
53.0,7,2007,2007,16.0,0.0,1266.0,Y,1266,2,0,Gd,1,Fin,2.0,Y,100,16,185485,12.130734686483382
182.0,7,2004,2004,0.0,1300.0,1530.0,Y,1530,2,0,Gd,1,Fin,3.0,Y,144,36,259000,12.464587201678082
65.0,7,2004,2005,0.0,779.0,835.0,Y,1119,2,0,Gd,0,Fin,2.0,Y,100,24,188500,12.146858590895919
87.0,7,2004,2004,0.0,192.0,384.0,Y,1374,2,1,Gd,1,Fin,2.0,Y,100,0,175000,12.07254696717504
59.0,7,2004,2005,0.0,0.0,847.0,Y,1959,2,1,Gd,1,Fin,2.0,Y,100,48,215000,12.278397958261774
59.0,7,2006,2006,0.0,0.0,1510.0,Y,1525,2,1,Gd,1,RFn,2.0,Y,100,18,206580,12.238447866288572
62.0,7,2004,2004,0.0,0.0,840.0,Y,1720,2,1,Gd,1,Fin,2.0,Y,100,48,183500,12.119975396053194
,7,2003,2003,,0.0,384.0,Y,1394,2,1,Gd,1,Fin,2.0,Y,100,0,165500,12.016732516077072
63.0,7,2003,2003,16.0,0.0,847.0,Y,1948,2,1,Gd,1,Fin,2.0,Y,0,48,211000,12.259618151783465
,6,2000,2000,0.0,0.0,924.0,Y,1690,2,1,TA,1,RFn,2.0,Y,100,48,181000,12.10625783509458
,7,2002,2002,0.0,574.0,854.0,Y,1995,2,1,Gd,1,Fin,2.0,Y,264,48,219500,12.299112067295642
62.0,6,1999,2000,0.0,0.0,953.0,Y,1647,2,1,TA,1,RFn,2.0,Y,0,40,175000,12.07254696717504
76.0,7,2000,2000,0.0,0.0,384.0,Y,1430,2,1,TA,1,RFn,2.0,Y,100,0,170000,12.04355959836804
,7,2003,2003,0.0,0.0,660.0,Y,1320,2,1,Gd,0,Fin,2.0,Y,0,48,162000,11.995357787034976
58.0,6,2000,2000,0.0,520.0,915.0,Y,1690,2,1,TA,1,RFn,2.0,Y,0,50,187000,12.138869243416009
59.0,6,1999,2000,0.0,0.0,941.0,Y,1644,2,1,TA,1,RFn,2.0,Y,460,42,185000,12.128116509451258
160.0,10,1996,1996,0.0,2096.0,2396.0,Y,4476,3,1,Ex,2,Fin,3.0,Y,171,78,745000,13.521140839642674
100.0,8,1997,1998,515.0,1181.0,1779.0,Y,2551,2,1,Gd,2,Fin,3.0,Y,76,61,384500,12.859701668704687
,8,2000,2000,72.0,0.0,969.0,Y,2285,2,1,Gd,1,Fin,3.0,Y,0,56,248000,12.421188057397055
,10,2001,2002,705.0,1282.0,2633.0,Y,2633,2,1,Ex,2,RFn,3.0,Y,314,140,466500,13.05301544288996
89.0,9,1998,1998,422.0,672.0,1408.0,Y,3078,2,1,Gd,1,Fin,3.0,Y,108,87,410000,12.923914877701906
74.0,8,1998,1999,0.0,1048.0,1389.0,Y,2582,2,1,Gd,1,Fin,3.0,Y,286,60,322500,12.683861515988351
83.0,7,1998,1998,275.0,0.0,1066.0,Y,2385,2,1,Gd,1,Fin,3.0,Y,120,38,252000,12.437188334739655
104.0,10,1994,1995,1170.0,1455.0,2444.0,Y,4316,3,1,Ex,2,Fin,3.0,Y,382,50,755000,13.534474352733596
92.0,7,1996,1997,0.0,862.0,1117.0,Y,2013,2,1,TA,1,Unf,2.0,Y,180,130,269790,12.505402864156405
95.0,7,1996,1997,594.0,719.0,1379.0,Y,2398,2,1,Gd,1,Fin,3.0,Y,239,60,315750,12.662709207270272
82.0,7,1995,1995,290.0,565.0,1203.0,Y,2520,2,1,Gd,1,RFn,3.0,Y,224,114,290000,12.577639650232573
65.0,8,1995,1995,513.0,56.0,1318.0,Y,2531,2,1,Gd,1,RFn,3.0,Y,222,98,290000,12.577639650232573
,8,1992,1993,0.0,1231.0,3200.0,Y,3228,3,0,Gd,1,RFn,2.0,Y,264,75,430000,12.971542813248437
88.0,8,1992,1993,309.0,335.0,1105.0,Y,2202,2,1,Gd,1,RFn,2.0,Y,0,65,263000,12.479913113434042
82.0,8,1996,1997,526.0,1225.0,1325.0,Y,2538,2,1,Gd,1,RFn,3.0,Y,198,92,330000,12.706850963741102
75.0,7,2007,2007,0.0,0.0,1369.0,Y,1369,2,0,Gd,0,Unf,2.0,Y,0,203,213133,12.269676354867313
91.0,8,2007,2007,164.0,1220.0,1542.0,Y,1542,2,0,Gd,1,Unf,3.0,Y,168,110,260261,12.469444094924292
84.0,9,2006,2006,302.0,0.0,1905.0,Y,1905,2,0,Ex,1,Fin,3.0,Y,0,191,320000,12.676079399771027
49.0,8,2007,2007,84.0,929.0,1485.0,Y,1464,2,0,Gd,0,Unf,3.0,Y,168,160,282922,12.552930054797935
76.0,8,2006,2006,248.0,28.0,1524.0,Y,1534,2,0,Gd,1,Fin,2.0,Y,168,46,215000,12.278397958261774
98.0,10,2007,2007,754.0,1572.0,1966.0,Y,1966,2,0,Ex,1,Fin,3.0,Y,76,52,419005,12.945640518610816
116.0,8,2006,2006,208.0,63.0,1623.0,Y,1636,2,0,Gd,1,RFn,3.0,Y,0,60,255000,12.449022745701502
75.0,8,2006,2007,428.0,0.0,1795.0,Y,1795,2,0,Gd,1,RFn,3.0,Y,0,49,147000,11.898194668458823
85.0,7,2007,2007,,0.0,1528.0,Y,1528,3,2,Gd,1,Unf,2.0,Y,0,228,235876,12.371065761702207
79.0,7,2007,2007,205.0,1126.0,1726.0,Y,1726,2,0,Ex,1,Fin,3.0,Y,171,138,311872,12.650351332641707
83.0,7,2007,2007,0.0,0.0,1689.0,Y,1689,2,0,Gd,0,RFn,3.0,Y,0,56,248328,12.42250975887691
85.0,8,2006,2006,410.0,0.0,1588.0,Y,1588,2,0,Gd,1,RFn,3.0,Y,144,45,227000,12.33270970174018
74.0,8,2005,2005,148.0,769.0,1538.0,Y,1538,2,0,Gd,0,RFn,2.0,Y,146,40,260000,12.468440756144114
